BAWA DOMAIN FILTER v3.1 REPORT
==========================================================================================
Total scanned        : 70,000
Duplicates removed   : 0
Invalid domains      : 38,273
Rejected (no keyword): 26,644
Rejected (low score) : 309
Premium selected     : 4,774

TOP QUALIFIED DOMAINS
------------------------------------------------------------------------------------------
RANK | SCORE | DOMAIN | RATING | TLD | CATEGORY | KEYWORDS
4415 | 059 | aurastaffingserv.com | REVIEW | .com | Beauty | aura
4416 | 059 | blueliontecgroup.com | REVIEW | .com | Business | group
4417 | 059 | bluepassagegroup.com | REVIEW | .com | Business | group
4418 | 059 | coleservicegroup.com | REVIEW | .com | Business | group
4419 | 059 | estheticwoodwork.com | REVIEW | .com | Home | wood
4420 | 059 | goodhealthstream.com | REVIEW | .com | Health | health
4421 | 059 | insuranceprophet.com | REVIEW | .com | RealEstate | prop
4422 | 059 | jonathanwoodyoga.com | REVIEW | .com | Home | wood
4423 | 059 | lhaicentralgroup.com | REVIEW | .com | Business | group
4424 | 059 | meetdanskergroup.com | REVIEW | .com | Business | group
4425 | 059 | meritholdcogroup.com | REVIEW | .com | Business | group
4426 | 059 | proplumberreseda.com | REVIEW | .com | RealEstate | prop
4427 | 059 | seiderproperties.com | REVIEW | .com | RealEstate | prop
4428 | 059 | theampereacademy.in | REVIEW | .in | Education | academy
4429 | 059 | wrightforgegroup.com | REVIEW | .com | Business | group
4430 | 059 | auraandcoofficial.com | REVIEW | .com | Beauty | aura
4431 | 059 | beaconbridgegroup.com | REVIEW | .com | Business | group
4432 | 059 | blgsolutionsgroup.com | REVIEW | .com | Business | group
4433 | 059 | blockxinvestments.com | REVIEW | .com | Finance | invest
4434 | 059 | evergreenbaygroup.com | REVIEW | .com | Business | group
4435 | 059 | evosolutionsgroup.com | REVIEW | .com | Business | group
4436 | 059 | frontierzonegroup.com | REVIEW | .com | Business | group
4437 | 059 | globaltitansgroup.com | REVIEW | .com | Business | group
4438 | 059 | healthstudyaccess.com | REVIEW | .com | Health | health
4439 | 059 | healthycaregivers.com | REVIEW | .com | Health | health
4440 | 059 | magnumprimewealth.in | REVIEW | .in | Finance | wealth
4441 | 059 | myonlineshop4less.com | REVIEW | .com | Ecommerce | shop
4442 | 059 | oakwoodpublishers.com | REVIEW | .com | Home | wood
4443 | 059 | parnassusgroupllc.com | REVIEW | .com | Business | group
4444 | 059 | proplumberlapalma.com | REVIEW | .com | RealEstate | prop
4445 | 059 | realwoodsofterror.com | REVIEW | .com | Home | wood
4446 | 059 | redwoodexcavation.com | REVIEW | .com | Home | wood
4447 | 059 | socialaiminggroup.com | REVIEW | .com | Business | group
4448 | 059 | youxoneproperties.com | REVIEW | .com | RealEstate | prop
4449 | 059 | amplifyzmusicgroup.com | REVIEW | .com | Business | group
4450 | 059 | auravantajegurgaon.com | REVIEW | .com | Beauty | aura
4451 | 059 | bayoustandardgroup.com | REVIEW | .com | Business | group
4452 | 059 | beaconchartergroup.com | REVIEW | .com | Business | group
4453 | 059 | besainsurancegroup.com | REVIEW | .com | Business | group
4454 | 059 | betterjobsitygroup.com | REVIEW | .com | Business | group
4455 | 059 | calbizjournalgroup.com | REVIEW | .com | Business | group
4456 | 059 | cleancateringgroup.com | REVIEW | .com | Business | group
4457 | 059 | coupeauraskijoring.com | REVIEW | .com | Beauty | aura
4458 | 059 | crescenttitlegroup.com | REVIEW | .com | Business | group
4459 | 059 | elevateprofitgroup.com | REVIEW | .com | Business | group
4460 | 059 | godsofwoodandstone.com | REVIEW | .com | Home | wood
4461 | 059 | indennizzoespropri.com | REVIEW | .com | RealEstate | prop
4462 | 059 | phodauborestaurant.com | REVIEW | .com | Beauty | aura
4463 | 059 | primewellnessguide.in | REVIEW | .in | Health | wellness
4464 | 059 | qualitywoodfinishs.com | REVIEW | .com | Home | wood
4465 | 059 | rajasthanauratours.com | REVIEW | .com | Beauty | aura
4466 | 059 | skirtlewoodworking.com | REVIEW | .com | Home | wood
4467 | 059 | solusiandalangroup.com | REVIEW | .com | Business | group
4468 | 059 | starrcabinpackwood.com | REVIEW | .com | Home | wood
4469 | 059 | talentjobsitygroup.com | REVIEW | .com | Business | group
4470 | 059 | westgatelegalgroup.com | REVIEW | .com | Business | group
4471 | 059 | winterwoodworksinc.com | REVIEW | .com | Home | wood
4472 | 059 | worldexportgrouplp.com | REVIEW | .com | Business | group
4473 | 059 | yescollectivegroup.com | REVIEW | .com | Business | group
4474 | 058 | n10group.co.uk | REVIEW | .co.uk | Business | group
4475 | 058 | audioarchiv.org | REVIEW | .org | RealEstate | arch
4476 | 058 | bytepowered.org | REVIEW | .org | Tech | byte
4477 | 058 | earaarchive.org | REVIEW | .org | RealEstate | arch
4478 | 058 | lovemediauk.co.uk | REVIEW | .co.uk | Business | media
4479 | 058 | mediafluxki.org | REVIEW | .org | Business | media
4480 | 058 | peptidevibe.co.uk | REVIEW | .co.uk | Home | vibe
4481 | 058 | skol-player.shop | REVIEW | .shop | Kids | play
4482 | 058 | uz-webspace.shop | REVIEW | .shop | Home | space
4483 | 058 | archersworks.co.uk | REVIEW | .co.uk | RealEstate | arch
4484 | 058 | flashmode-fr.shop | REVIEW | .shop | Beauty | lash
4485 | 058 | nrsportswear.us | REVIEW | .us | Fashion | wear
4486 | 058 | trendstories.co.uk | REVIEW | .co.uk | Fashion | trend
4487 | 058 | 4crashtrading.com | REVIEW | .com | Finance | trading
4488 | 058 | skincareforum.net | REVIEW | .net | Beauty | skincare
4489 | 058 | studioanneloes.store | REVIEW | .store | Business | studio
4490 | 058 | farmdelightpune.in | REVIEW | .in | Food | farm
4491 | 058 | ikaizenpartners.in | REVIEW | .in | Business | partners
4492 | 058 | replynewscrypto.com | REVIEW | .com | Finance | crypto
4493 | 058 | 3ninjasfoodtruck.com | REVIEW | .com | Food | food
4494 | 058 | creatives-vvegas.com | REVIEW | .com | Business | creative
4495 | 058 | getcashflowstate.com | REVIEW | .com | Tech | flow
4496 | 058 | streetcorner-fin.com | REVIEW | .com | Finance | fin
4497 | 058 | tryaesoppartners.com | REVIEW | .com | Business | partners
4498 | 058 | useaesoppartners.com | REVIEW | .com | Business | partners
4499 | 058 | visionaria-group.com | REVIEW | .com | Business | group
4500 | 058 | cy-creativedesign.com | REVIEW | .com | Business | creative
4501 | 058 | keydrop-promocode.com | REVIEW | .com | Tech | code
4502 | 058 | mapleresearchlabs.store | REVIEW | .store | RealEstate | arch,labs
4503 | 058 | puresolarcleaning.com | REVIEW | .com | Beauty | pure
4504 | 058 | theexperiencecart.com | REVIEW | .com | Ecommerce | cart
4505 | 058 | theprojectcodered.com | REVIEW | .com | Tech | code
4506 | 058 | willowcraftedhome.store | REVIEW | .store | Home | craft,home
4507 | 058 | creatives-hitnspin.com | REVIEW | .com | Business | creative
4508 | 058 | secure-attachments.com | REVIEW | .com | Health | cure
4509 | 058 | spinmamacasinos-pt.com | REVIEW | .com | Kids | mama
4510 | 058 | theowlsnestnewwest.com | REVIEW | .com | Home | nest
4511 | 058 | thesmartleadership.com | REVIEW | .com | Ecommerce | mart
4512 | 058 | trybusinessbuilder.com | REVIEW | .com | RealEstate | build
4513 | 057 | peps4pets.co.uk | REVIEW | .co.uk | Pets | pets
4514 | 057 | dev-darshan.org | REVIEW | .org | Tech | dev
4515 | 057 | lynxmedical.health | REVIEW | .health | Health | medical
4516 | 057 | montsstudio.store | REVIEW | .store | Business | studio
4517 | 057 | pureedgeinc.net | REVIEW | .net | Beauty | pure
4518 | 057 | pereda-marti.net | REVIEW | .net | Ecommerce | mart
4519 | 057 | vibes4travel.store | REVIEW | .store | Home | vibe
4520 | 057 | vyshnastudio.store | REVIEW | .store | Business | studio
4521 | 057 | arcxmarketing.net | REVIEW | .net | Ecommerce | market
4522 | 057 | carta-nautica.app | REVIEW | .app | Ecommerce | cart
4523 | 057 | consultschulz.com | REVIEW | .com | Business | consult
4524 | 057 | cowboylandllc.com | REVIEW | .com | RealEstate | land
4525 | 057 | hoyuantrading.shop | REVIEW | .shop | Finance | trading
4526 | 057 | infotechforge.net | REVIEW | .net | Tech | tech
4527 | 057 | bishopswaltham.net | REVIEW | .net | Ecommerce | shop
4528 | 057 | goodnesshealth.org | REVIEW | .org | Health | health
4529 | 057 | hronvkladen-ai.net | REVIEW | .net | AI | ai
4530 | 057 | nadiaastroshop.net | REVIEW | .net | Ecommerce | shop
4531 | 057 | childpsychguide.com | REVIEW | .com | Kids | child
4532 | 057 | markpblandscape.com | REVIEW | .com | RealEstate | land
4533 | 057 | smartvoltnexum7.com | REVIEW | .com | Ecommerce | mart
4534 | 057 | alpacamarketsltd.com | REVIEW | .com | Ecommerce | market
4535 | 057 | apollocybergroup.net | REVIEW | .net | Business | cyber,group
4536 | 057 | bcgktechnologies.com | REVIEW | .com | Tech | tech
4537 | 057 | blcmnmarketplace.com | REVIEW | .com | Ecommerce | market
4538 | 057 | luminarealestate.co | REVIEW | .co | RealEstate | estate
4539 | 057 | scaletechdynamics.com | REVIEW | .com | Tech | tech
4540 | 057 | waypointconsulting.org | REVIEW | .org | Business | consult,consulting
4541 | 056 | wcyber64.shop | REVIEW | .shop | Tech | cyber
4542 | 056 | sibyltrade.net | REVIEW | .net | Finance | trade
4543 | 056 | the360prop.com | REVIEW | .com | RealEstate | prop
4544 | 056 | pbfffunding.com | REVIEW | .com | Finance | fund
4545 | 056 | propertours.co.uk | REVIEW | .co.uk | RealEstate | prop
4546 | 056 | teymurgroup.org | REVIEW | .org | Business | group
4547 | 056 | respitegroup.co.uk | REVIEW | .co.uk | Business | group
4548 | 056 | spb-outgroup.store | REVIEW | .store | Business | group
4549 | 056 | horizoninvest.net | REVIEW | .net | Finance | invest
4550 | 056 | panorama-tech.net | REVIEW | .net | Tech | tech
4551 | 056 | tasknestworks.co | REVIEW | .co | Home | nest
4552 | 056 | alo789vietplay.com | REVIEW | .com | Kids | play
4553 | 056 | food-packaging.org | REVIEW | .org | Food | food
4554 | 056 | masinvestments.net | REVIEW | .net | Finance | invest
4555 | 056 | skincaretheory.co.uk | REVIEW | .co.uk | Beauty | skincare
4556 | 056 | 1stclasslimoinc.com | REVIEW | .com | Education | class
4557 | 056 | bankruptcytrail.ai | REVIEW | .ai | Finance | bank
4558 | 056 | buildleadslogic.co | REVIEW | .co | RealEstate | build
4559 | 056 | digitalagency84.com | REVIEW | .com | RealEstate | agency
4560 | 056 | mkcraftcreation.in | REVIEW | .in | Home | craft
4561 | 056 | realty3dpreview.co | REVIEW | .co | RealEstate | realty
4562 | 056 | 4foutletsstorepl.com | REVIEW | .com | Ecommerce | store
4563 | 056 | alerts-workspace.com | REVIEW | .com | Home | space
4564 | 056 | bestsearchtopics.com | REVIEW | .com | RealEstate | arch
4565 | 056 | breath-architect.com | REVIEW | .com | RealEstate | arch
4566 | 056 | chaircover-order.com | REVIEW | .com | Beauty | hair
4567 | 056 | flashsites-speed.com | REVIEW | .com | Beauty | lash
4568 | 056 | invisionmedia-pr.com | REVIEW | .com | Business | media
4569 | 056 | marche-congolais.com | REVIEW | .com | RealEstate | arch
4570 | 056 | research-connect.com | REVIEW | .com | RealEstate | arch
4571 | 056 | smytharealestate.com | REVIEW | .com | RealEstate | estate
4572 | 056 | themudcrafthouse.com | REVIEW | .com | Home | craft
4573 | 056 | trymocktailmagic.com | REVIEW | .com | Pets | tail
4574 | 056 | vibepub-chumphon.com | REVIEW | .com | Home | vibe
4575 | 056 | accesdesj-portail.com | REVIEW | .com | Pets | tail
4576 | 056 | aguasanta-eventos.com | REVIEW | .com | Business | event
4577 | 056 | alpa-architektura.com | REVIEW | .com | RealEstate | arch
4578 | 056 | bureau-casablanca.com | REVIEW | .com | Home | casa
4579 | 056 | countryclubinvest.com | REVIEW | .com | Finance | invest
4580 | 056 | deluxe-essentials.com | REVIEW | .com | Beauty | luxe
4581 | 056 | horizon-demarches.com | REVIEW | .com | RealEstate | arch
4582 | 056 | thearchivesloomis.com | REVIEW | .com | RealEstate | arch
4583 | 056 | thesterlingdetail.com | REVIEW | .com | Pets | tail
4584 | 056 | usevalinormediaco.com | REVIEW | .com | Business | media
4585 | 056 | meridian-mediation.com | REVIEW | .com | Business | media
4586 | 056 | perfume-playground.com | REVIEW | .com | Kids | play
4587 | 056 | thechapterarchives.com | REVIEW | .com | RealEstate | arch
4588 | 056 | thehouseofplayfair.com | REVIEW | .com | Kids | play
4589 | 056 | theluxebarbersuite.com | REVIEW | .com | Beauty | luxe
4590 | 055 | playace77.store | REVIEW | .store | Kids | play
4591 | 055 | dylancraft.net | REVIEW | .net | Home | craft
4592 | 055 | glamptrack.net | REVIEW | .net | Beauty | glam
4593 | 055 | growthguys.us | REVIEW | .us | Business | growth
4594 | 055 | wood-turtle.org | REVIEW | .org | Home | wood
4595 | 055 | beacon-rooms.net | REVIEW | .net | Home | room
4596 | 055 | jysk-brandpl.shop | REVIEW | .shop | Ecommerce | brand
4597 | 055 | purerealrank.org | REVIEW | .org | Beauty | pure
4598 | 055 | fadecflanders.store | REVIEW | .store | RealEstate | land
4599 | 055 | gracefarmsltd.com | REVIEW | .com | Food | farm
4600 | 055 | matchstudioai.io | REVIEW | .io | Business | studio
4601 | 055 | naturalgrowth.store | REVIEW | .store | Business | growth
4602 | 055 | projectechotn.org | REVIEW | .org | Tech | tech
4603 | 055 | syntrikorlabs.com | REVIEW | .com | Tech | labs
4604 | 055 | theweedmarket.shop | REVIEW | .shop | Ecommerce | market
4605 | 055 | unstackerbead.shop | REVIEW | .shop | Tech | stack
4606 | 055 | zubnatechnika.org | REVIEW | .org | Tech | tech
4607 | 055 | brighthilllabs.com | REVIEW | .com | Tech | labs
4608 | 055 | chingariagency.org | REVIEW | .org | RealEstate | agency
4609 | 055 | datanetworkivy.co.in | REVIEW | .co.in | Tech | data
4610 | 055 | datasystemssrl.com | REVIEW | .com | Tech | data
4611 | 055 | futurezoneshop.org | REVIEW | .org | Ecommerce | shop
4612 | 055 | gethairdresser.app | REVIEW | .app | Beauty | hair
4613 | 055 | greenbiotechuz.org | REVIEW | .org | Tech | tech
4614 | 055 | hitechproducts.org | REVIEW | .org | Tech | tech
4615 | 055 | motechnologies.org | REVIEW | .org | Tech | tech
4616 | 055 | natrajfootwear.co.in | REVIEW | .co.in | Fashion | wear
4617 | 055 | refreshedition.store | REVIEW | .store | Food | fresh
4618 | 055 | theworldmarket.store | REVIEW | .store | Ecommerce | market
4619 | 055 | willowworkshop.org | REVIEW | .org | Ecommerce | shop
4620 | 055 | wingardsmarket.org | REVIEW | .org | Ecommerce | market
4621 | 055 | ai-intervention.tech | REVIEW | .tech | AI | ai
4622 | 055 | joinjournalsync.com | REVIEW | .com | Tech | sync
4623 | 055 | styledbystories.com | REVIEW | .com | Fashion | style
4624 | 055 | weareuplyftteam.com | REVIEW | .com | Fashion | wear
4625 | 055 | carsondentalcare.co | REVIEW | .co | Health | dental
4626 | 055 | ekalavyacoaching.in | REVIEW | .in | Education | coach
4627 | 055 | farrisfarmsgoods.net | REVIEW | .net | Ecommerce | farm,goods
4628 | 055 | firstchoicebrand.com | REVIEW | .com | Ecommerce | brand
4629 | 055 | homm2musicplayer.com | REVIEW | .com | Kids | play
4630 | 055 | paradigmproperty.net | REVIEW | .net | RealEstate | prop,property
4631 | 055 | researchcoaching.org | REVIEW | .org | Education | arch,coach
4632 | 055 | rmodesignsstudio.com | REVIEW | .com | Business | studio
4633 | 055 | shadberrystudios.com | REVIEW | .com | Business | studio
4634 | 055 | junetwelfthstudio.com | REVIEW | .com | Business | studio
4635 | 055 | marketer-insights.in | REVIEW | .in | Ecommerce | market
4636 | 055 | rocklandtowtrucks.com | REVIEW | .com | RealEstate | land
4637 | 055 | mountlibertystudio.com | REVIEW | .com | Business | studio
4638 | 055 | snaphappystudiollc.com | REVIEW | .com | Business | studio
4639 | 055 | touchscreenstudios.com | REVIEW | .com | Business | studio
4640 | 054 | 8smarts.net | REVIEW | .net | Ecommerce | mart
4641 | 054 | symphony-ai.co.uk | REVIEW | .co.uk | AI | ai
4642 | 054 | refreshpyric.shop | REVIEW | .shop | Food | fresh
4643 | 054 | alpinebankamp.org | REVIEW | .org | Finance | bank
4644 | 054 | moxiewellness.org | REVIEW | .org | Health | wellness
4645 | 054 | tradingbotpro.net | REVIEW | .net | Finance | trading
4646 | 054 | weleda-agente.store | REVIEW | .store | AI | agent
4647 | 054 | salonsolutions.shop | REVIEW | .shop | Beauty | salon
4648 | 054 | peptidesacademy.store | REVIEW | .store | Education | academy
4649 | 054 | mysticauracandle.com | REVIEW | .com | Beauty | aura
4650 | 054 | parentsofhcmkids.com | REVIEW | .com | Kids | kids
4651 | 054 | sungroupvung-tau.com | REVIEW | .com | Business | group
4652 | 054 | thesslegacygroup.com | REVIEW | .com | Business | group
4653 | 054 | brightspherelearn.com | REVIEW | .com | Education | learn
4654 | 054 | rsk-recoverygroup.com | REVIEW | .com | Business | group
4655 | 054 | theshanehallgroup.com | REVIEW | .com | Business | group
4656 | 054 | propagation-nation.com | REVIEW | .com | RealEstate | prop
4657 | 054 | thefacelessretiree.com | REVIEW | .com | Beauty | face
4658 | 054 | thestormcrestgroup.com | REVIEW | .com | Business | group
4659 | 053 | coin200.net | REVIEW | .net | Finance | coin
4660 | 053 | jcrbrands.org | REVIEW | .org | Ecommerce | brand
4661 | 053 | shopnexus77.shop | REVIEW | .shop | Ecommerce | shop
4662 | 053 | theventures.org | REVIEW | .org | Business | event
4663 | 053 | bytefusionash.co.in | REVIEW | .co.in | Tech | byte
4664 | 053 | cartiglidepro.store | REVIEW | .store | Ecommerce | cart
4665 | 053 | flashpointllc.com | REVIEW | .com | Beauty | lash
4666 | 053 | jointhestudio.co.uk | REVIEW | .co.uk | Business | studio
4667 | 053 | twostripelabs.store | REVIEW | .store | Tech | labs
4668 | 053 | archisupplyllc.com | REVIEW | .com | RealEstate | arch
4669 | 053 | boscosportwear.shop | REVIEW | .shop | Fashion | wear
4670 | 053 | eloriasyncorix.store | REVIEW | .store | Tech | sync
4671 | 053 | uksteroidsshop.us | REVIEW | .us | Ecommerce | shop
4672 | 053 | nnailsbysophiaa.com | REVIEW | .com | Beauty | nail
4673 | 053 | rainmakergroup1.com | REVIEW | .com | Business | group
4674 | 053 | resaledealsbyjk.com | REVIEW | .com | Ecommerce | deal
4675 | 053 | brainboostcenter.in | REVIEW | .in | Education | brain
4676 | 053 | codenameparadise.in | REVIEW | .in | Tech | code
4677 | 053 | maataramanifarms.in | REVIEW | .in | Food | farm
4678 | 053 | trybatonmarketlp.co | REVIEW | .co | Ecommerce | market
4679 | 053 | ccampbellpartners.com | REVIEW | .com | Business | partners
4680 | 053 | vmlandimprovement.co | REVIEW | .co | RealEstate | land
4681 | 052 | erinleelandry.net | REVIEW | .net | RealEstate | land
4682 | 052 | melodicisland.net | REVIEW | .net | RealEstate | land
4683 | 052 | mypawsxyzspot.com | REVIEW | .com | Pets | paws
4684 | 052 | paintyourpets.net | REVIEW | .net | Pets | pets
4685 | 052 | retailrush101.shop | REVIEW | .shop | Ecommerce | retail,tail
4686 | 052 | smartcardplus.app | REVIEW | .app | Ecommerce | mart
